AUX 4,,,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,,,, 
No.,Punch No,System,Subsystem,Location / Area,Tag/Drawing/Line/Cable No.,Punch Description,Punch Category,Discipline,Action by,Originator,Issued Date,Closed Date,Punch Type,Note,Remarks,Submit to Owner,Punch Comment,File,RFI No,Report No.(Old),Target Date,Scope of Punch 
.,EGAT-RFI-EL-SB-06926.06,800.00,1304-12-22,WORKSHOP BLDG.,EGAT-HEC-1000-ELE-DLP-06006_Z0,CABLE SHALL BE PROPERLY DRESSED NEAR THE 1000-WS42-MFD-002,C,EL,Shinbo Electrical Subcon.,Mr. Michal Cwiklak,2023-04-25,2023-05-12,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-06926.07,800.00,1304-12-22,WORKSHOP BLDG.,EGAT-HEC-1000-ELE-DLP-06006_Z0,2-ADDITIONAL SMOKE DETECTOR SHOULD BE PROVIDED INTHE ROOM NUMBER 92 & 83,C,EL,HEC EL Design,Mr. Michal Cwiklak,2023-04-25,,Construction,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07062.01,800.00,1304-12-22,1000-WS-42,EGAT-HEC-1000-ELE-DLP-06006_Z0,Missing tag for smoke detector to be provided,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-14,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07062.02,800.00,1304-12-22,1000-WS-42,EGAT-HEC-1000-ELE-DLP-06006_Z0,Logic tag should be provided,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-14,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07062.03,800.00,1304-12-22,1000-WS-42,EGAT-HEC-1000-ELE-DLP-06006_Z0,CNBOP red sticker should be provided,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-14,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07062.04,800.00,1304-12-22,1000-WS-42,EGAT-HEC-1000-ELE-DLP-06006_Z0,"Fire alarm cable should be clean ih the 3 room because paint on the cabinet (F3-30,32 & 34 GROUND FLOOR shelter Area)",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-14,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07067.01,800.00,1304-12-22,1000-WS-42,EGAT-HEC-1000-INC-DLP-00213 & 00313_Z0,DO Tag should be provided in ground floor,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-14,2023-06-21,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07067.02,800.00,1304-12-22,1000-WS-42,EGAT-HEC-1000-INC-DLP-00213 & 00313_Z0,Speaker tag and cable tag should be provided for outdoor speaker,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-14,2023-06-21,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07070.01,800.00,1304-12-22,Workshop with Office Bldg.,EGAT-HEC-1000-ELE-DLP-04006_Z1,Air terminal should be fixed tight,C,EL,Shinbo Electrical Subcon.,Mr. Adam Siewiorek,2023-05-22,2023-05-30,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.01,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),All faults to be cleared from FACP.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.02,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Technical alarms coming from 1000-WS42-IP-0002,0021,0023. ",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.03,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-WS42-MFD-010 (IP-0001) Fire damper not working.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.04,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"1000-WS42-MFD-001,003,010,011-fir dampers disabled for SAT time.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.05,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Fault displayed on FACP coming from 1000-WS42-IP-021.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.06,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Output faults coming from ACS; ACS to be connected and tested with FAS.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.07,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Access void detectors position to be visually signed, TAG no's to be provided.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.08,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Logical tag no's to be provided.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.09,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),TAG no's for horns and beacons missing.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.10,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"TAG no's missing for heat detectors: 1000-HD-8201,8202, 8401, 8402, 8403, 8404.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-07,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.11,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"TAG no's missing for smoke detectors: 1000-SD-8235,8236,8255,8370,8371,8372,8373,8379,8518,8585.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.12,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"TAG no's missing for remote indicators: 1000-SD-8332-RI, 8381-RI, 8360-RI, 8361-RI, 8362-RI, 8363-RI, 8364-RI.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.13,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),TAG no's for all MAC's missing.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.14,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Glow in the dark plates missing for all MAC's.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-08,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.15,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Transparent plastic cover missing for all MAC's.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-08,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.16,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-MAC-8222: MCP is behind the door -to be moved to another side.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.17,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-MAC-8214: Cable tags missing.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-07,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.18,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-MAC-8206: Cable tags missing.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-07,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.19,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Socket to be changed for 1000-MAC-8403- problem with key actuation.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.20,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),One smoke Detector missing in Telecom Security Room (21)  due to concrete beam on the ceiling - to be added/installed.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.21,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"SD gets fult after testing - to be cleared from dust: 1000-SD-8232, 8296, 8522.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.22,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Cause and Effect matrix to be updated for: Staircase-1, Staircase-2, Toilet (M)(87)-1000-SD-8586 missing in table.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.23,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"All typo errors to be corrected in Cause and Effect matrix (''cleanner'', ''persion'').",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.24,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Protection from paint to be cleared from FAS cable in Warehouse-5.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.25,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Protection from paint to be cleared from FAS cable in Warehouse-6.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.26,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Smoke prevention system (NPK-1) not working. ,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.27,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Smoke prevention system (NPK-2) not working. ,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.28,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),NPK-2: wrong cable type (non fireproof).,C,EL,HEC CI Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.29,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-WS42-IP-0011: blind plugs missing in Office Room -23.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.30,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-WS-42-MFD-016: cable tag missing.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.31,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-SD-8456 wrong sticker with tag no (8580).,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.32,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-SD-8444 wrong sticker with tag no (8445).,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.33,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-SD-8445 wrong sticker with tag no (8444).,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-13,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.34,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Tag's no missing for Flame Detectors (1000-FD-8201, 8202).",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.35,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Cable tags missing for Flame Detectors (1000-FD-8201, 8202).",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,2023-06-15,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07123.36,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Location nam display is missing (Main Workshop) on FACP for Flame Detectors (1000-FD-8201, 8202).",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.37,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),"Location name displayed on FACP to be corrected for listed devices: 1000-MAC-8210-Staircase-1 MAC, 1000-MAC-8206-Staircase-2 MAC, 1000-SD-8229-Staircase-1, 1000-SD-8228-Staircase-2, 1000-SD-8434-Staircase-2, 1000-HD-8403-Waste Shelter, 1000-HD-8404- Waste Shelter.",C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.38,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-SD-8259: Wrong tag no on the ceiling (8255).,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.39,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),1000-SD-8330: Hatch to be added under the detector.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.40,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),Fire alarm horn sound tone to be in line with safety team agreement.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.41,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),ESD signal to be tested with FAS.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.42,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),HVAC cabinet to be connected with FAS.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-EL-SB-07123.43,800.00,1304-12-22,1000-WS-42 (Workshop Building),EGAT-HEC-1000-ELE-DLP-06006(1~5),FACP display to be translated into polish.,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-03,,SAT,,,,,,,,,Construction
.,EGAT-RFI-HV-JW-00645.01,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,To be installed pipe sleeves in a walls non fire rated,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2022-08-17,Construction,2022-05-12,,,,V,EGAT-RFI-HV-JW-00645,,,Construction
.,EGAT-RFI-HV-JW-00645.02,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,To be secured sharp edges from cable tray to ED pipe,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2023-02-15,Construction,2022-05-12,,,SCAN CAT,V,EGAT-RFI-HV-JW-00645,,,Construction
.,EGAT-RFI-HV-JW-00645.03,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,To be reassembly connections from equipment behind duct to get slope,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2022-09-02,Construction,2022-05-12,,,,V,EGAT-RFI-HV-JW-00645,,,Construction
.,EGAT-RFI-HV-JW-00645.04,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,"To be provided connections of maine ED lines to SD line, both cases",A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2022-08-18,Construction,2022-05-12,,,,V,EGAT-RFI-HV-JW-00645,,,Construction
.,EGAT-RFI-HV-JW-00647.01,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be removed insulation in places where is welded connections are,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2022-09-30,Construction,2022-05-12,Only for preasure test,,,V,EGAT-RFI-HV-JW-00647,,,Construction
.,EGAT-RFI-HV-JW-00647.02,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be removed melted insulation on RL/RG pipes,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2022-09-30,Construction,2022-05-12,,,,V,EGAT-RFI-HV-JW-00647,,,Construction
.,EGAT-RFI-HV-JW-00647.03,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be secured sharp edges between cable tray and pipes,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2023-02-15,Construction,2022-05-12,,,SCAN CAT,V,EGAT-RFI-HV-JW-00647,,,Construction
.,EGAT-RFI-HV-JW-00647.04,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be verified dimension of pipes acc. to dwg,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2022-08-17,Construction,2022-05-12,,,,V,EGAT-RFI-HV-JW-00647,,,Construction
.,EGAT-RFI-HV-JW-00647.05,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be verified dimension on T connections acc. to dwg,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-05-10,2023-05-12,Construction,2022-05-12,,,SCAN CAT,V,EGAT-RFI-HV-JW-00647,,,Construction
.,EGAT-RFI-HV-JW-00768.01,800.00,1304-12-22,1000-WS-42,"PW, WWS Pipe Installation",To be installed pipe sleeves on PW pipe going thru a walls,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-14,2022-08-17,Construction,,,,,V,EGAT-RFI-HV-JW-00768,,,Construction
.,EGAT-RFI-HV-JW-00768.02,800.00,1304-12-22,1000-WS-42,"PW, WWS Pipe Installation",To be corrected the straightening of the PW installation - all area,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-14,2022-07-20,Construction,,,,,V,EGAT-RFI-HV-JW-00768,,,Construction
.,EGAT-RFI-HV-JW-00768.03,800.00,1304-12-22,1000-WS-42,"PW, WWS Pipe Installation",To be adjusted and removed threaded roads with clamps - all area,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-14,2022-07-20,Construction,,,,,V,EGAT-RFI-HV-JW-00768,,,Construction
.,EGAT-RFI-HV-JW-00770.01,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation,To be rised vent pipe due of laying on PW installation - 88 room ,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-27,2022-09-02,Construction,,,,,V,EGAT-RFI-HV-JW-00770,,,Construction
.,EGAT-RFI-HV-JW-00770.02,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation,To be Installed pipe sleeves on Vent pipe going thru a walls,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-27,2022-08-17,Construction,,,,,V,EGAT-RFI-HV-JW-00770,,,Construction
.,EGAT-RFI-HV-JW-00770.03,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation,To be added supports for vents pipe located in installation shaft,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-27,2022-08-18,Construction,,,,,V,EGAT-RFI-HV-JW-00770,,,Construction
.,EGAT-RFI-HV-JW-00770.04,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation,To be corrected connection of vent pipe with drain of PRV heater,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-06-27,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00770,,,Construction
.,EGAT-RFI-HV-JW-00820.01,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be sealed opens of cable tray with pipes acc. to detail,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-12,2023-01-05,Construction,,,,,V,EGAT-RFI-HV-JW-00820,,,Construction
.,EGAT-RFI-HV-JW-00820.02,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be provided as-built dwg including all changes,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-12,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00820,,,Construction
.,EGAT-RFI-HV-JW-00820.03,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be provided attachment of using nitrogen during brezing,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-12,2022-07-27,Construction,,,,,V,EGAT-RFI-HV-JW-00820,,,Construction
.,EGAT-RFI-HV-JW-00821.01,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,To be corrected pipe going thru wall acc. to detail,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-12,2023-01-05,Construction,,,,,V,EGAT-RFI-HV-JW-00821,,,Construction
.,EGAT-RFI-HV-JW-00821.02,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,To be straighten drain line from unit 43,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-12,2022-09-02,Construction,,,,,V,EGAT-RFI-HV-JW-00821,,,Construction
.,EGAT-RFI-HV-JW-00821.03,800.00,1304-12-22,1000-WS-42,ED Pipe Installation,To be provided as-built including all changes ,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-12,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00821,,,Construction
.,EGAT-RFI-HV-JW-00857.01,800.00,1304-12-22,1000-WS-42,RL/RG Pipe Installation,To be provided as-built DWG including routing changes of RL/RG pipes,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00857,,,Construction
.,EGAT-RFI-HV-JW-00967.01,800.00,1304-12-22,1000-WS-42,SD Pipe Installation ,"To be cleaned installation from mortar, etc.",C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-02-17,Construction,,'Punch Category' changed A -> B (2022-09-28) evidence attached,,SCAN CAT,V,EGAT-RFI-HV-JW-00967,,,Construction
.,EGAT-RFI-HV-JW-00967.02,800.00,1304-12-22,1000-WS-42,SD Pipe Installation ,To be installed rubber under clamps of pipes - few items.,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00967,,,Construction
.,EGAT-RFI-HV-JW-00967.03,800.00,1304-12-22,1000-WS-42,SD Pipe Installation ,To be installed pipe sleeves on pipe going thru walls,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-30,Construction,,,,,V,EGAT-RFI-HV-JW-00967,,,Construction
.,EGAT-RFI-HV-JW-00969.01,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation ,"To be cleaned installation from mortar, etc.",C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-02-24,Construction,,'Punch Category' changed A -> B (2022-09-28) evidence attached,,SCAN CAT,V,EGAT-RFI-HV-JW-00969,,,Construction
.,EGAT-RFI-HV-JW-00969.02,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation ,To be installed pipe sleeves on pipe going thru walls,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-25,Construction,,,,,V,EGAT-RFI-HV-JW-00969,,,Construction
.,EGAT-RFI-HV-JW-00969.03,800.00,1304-12-22,1000-WS-42,Vent Pipe Installation ,To be installed rubber under clamps of pipes - few items.,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00969,,,Construction
.,EGAT-RFI-HV-JW-00970.01,800.00,1304-12-22,1000-WS-42,"PW, WWS Pipe Installation ",To be corrected installation of urinal frames,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2022-09-30,Construction,,,,,V,EGAT-RFI-HV-JW-00970,,,Construction
.,EGAT-RFI-HV-JW-00970.02,800.00,1304-12-22,1000-WS-42,"PW, WWS Pipe Installation ",To be performed fire passes in walls,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-02-16,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00970,,,Construction
.,EGAT-RFI-HV-JW-00970.03,800.00,1304-12-22,1000-WS-42,"PW, WWS Pipe Installation ",To be installed pipe sleeves in walls,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-30,Construction,,,,,V,EGAT-RFI-HV-JW-00970,,,Construction
.,EGAT-RFI-HV-JW-01008.01,800.00,1304-12-22,1000-WS-42,ED Pipe Installation ,To be filled gap around pipe going thru wall,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-05,Construction,,,,,V,EGAT-RFI-HV-JW-01008,,,Construction
.,EGAT-RFI-HV-JW-01008.02,800.00,1304-12-22,1000-WS-42,ED Pipe Installation ,To be adjusted dimension of pipe outside of bld,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-17,2023-01-30,Construction,,,,,V,EGAT-RFI-HV-JW-01008,,,Construction
.,EGAT-RFI-HV-JW-01016.01,800.00,1304-12-22,1000-WS-42,Duct installation,To be provided access doors acc. to PN-EN,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-22,2023-01-30,Construction,,,,,V,EGAT-RFI-HV-JW-01016,,,Construction
.,EGAT-RFI-HV-JW-01016.02,800.00,1304-12-22,1000-WS-42,Duct installation,To be corrected flexible connection next to fans,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-22,2023-02-10,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01016,,,Construction
